,Source,Target,Weight
1310,step,takes,1
1311,pet,fondling,1
1312,playing,fenced,2
1313,mayonnaise,bread,5
1314,baking,chicken,5
1315,seeds,scoops,1
1316,lifting,lying,2
1317,puts,whisked,1
1318,chopping,end,1
1319,making,omelet,14
1320,beside,dining,1
1321,cuts,saw,2
1322,aresong,look,1
1323,binding,files,1
1324,trash,chops,1
1325,stick,puts,11
1326,pan,shaped,1
1327,like,playing,15
1328,see,taking,1
1329,does,ground,1
1330,be,crying,1
1331,hands,surrounded,1
1332,whale,playing,1
1333,body,performing,1
1334,exercise,explain,2
1335,bundle,parsley,2
1336,catching,sea,1
1337,plays,lori,3
1338,whips,eggs,1
1339,reception,are,3
1340,adding,pasta,7
1341,barking,panting,1
1342,shopping,assists,1
1343,shows,'s,6
1344,scraping,stand,1
1345,killed,gutted,1
1346,resting,lips,1
1347,preparing,cooking,12
1348,step,crawls,2
1349,drinking,leaking,1
1350,driving,conversing,1
1351,chewed,'s,1
1352,squirting,meat,1
1353,snakes,skinning,1
1354,tweezing,hair,1
1355,lazy,side,1
1356,swimming,swimmed,1
1357,steps,taking,1
1358,plays,keyboard,43
1359,open,drops,1
1360,trying,racing,2
1361,heroine,towards,1
1362,sobbing,hospital,1
1363,outstretched,sitting,3
1364,danced,rock,2
1365,chair,moves,1
1366,removes,pepperonis,3
1367,tying,bow,1
1368,being,ground,1
1369,free,doing,1
1370,hoeing,is,3
1371,are,rubbing,8
1372,riding,do,1
1373,cupped,wet,1
1374,bicycle,gave,2
1375,tormenting,dog,1
1376,boy,woke,1
1377,keeps,jumping,1
1378,starts,'smiling,1
1379,eggs,whisking,11
1380,iching,ice,1
1381,stuffed,face,2
1382,puts,chopping,1
1383,coats,dredges,1
1384,are,burning,3
1385,playing,admiring,1
1386,dangling,tried,1
1387,boxing,lifts,1
1388,get,head,9
1389,knife,drops,5
1390,standing,brushing,1
1391,steamed,form,1
1392,knocking,gets,1
1393,twists,puts,1
1394,patting,panda,7
1395,hugs,sets,1
1396,transplanting,rice,1
1397,s,pizza,1
1398,attached,typing,2
1399,places,smiling,1
1400,sitting,being,4
1401,snake,cutting,3
1402,is,rounding,3
1403,karate,breaking,5
1404,wanted,be,1
1405,wet,sliding,4
1406,iching,skateboarding,1
1407,drawing,dry,1
1408,getting,fruit,1
1409,bed,slapping,1
1410,eres,inspiras,2
1411,jumps,brown,3
1412,shifted,pan,1
1413,bottle,smelling,2
1414,listen,¿,2
1415,enclosed,trots,1
1416,meet,was,1
1417,cutting,flesh,11
1418,¿,des,2
1419,is,orbiting,1
1420,doing,pole,2
1421,playing,scatting,2
1422,sit,eat,2
1423,being,»,3
1424,riding,speed,10
1425,crashes,pole,1
1426,takes,cupped,1
1427,dog,featuring,2
1428,teases,meat,1
1429,astap,tiger,1
1430,be,chirps,1
1431,poured,meat,11
1432,eggs,added,9
1433,are,resembling,2
1434,manhandling,is,1
1435,pudding,sprinkling,4
1436,box,swatted,1
1437,chopping,head,1
1438,face,rubbing,13
1439,baby,outstretched,1
1440,crashes,horse,1
1441,play,play,6
1442,walk,shot,1
1443,drink,tosses,2
1444,somthing,finiding,1
1445,'s,attacking,1
1446,follow,is,3
1447,boys,working,1
1448,pepperoni,box,6
1449,pulls,pole,1
1450,sea,beside,1
1451,are,destroying,1
1452,pan,animal,1
1453,horse,tame,1
1454,wearing,wine,1
1455,throwing,spices,1
1456,tears,folded,3
1457,was,opened,1
1458,be,omelet,1
1459,going,train,18
1460,open,enclosed,3
1461,top,lengthwise,1
1462,girl,practicing,4
1463,covers,are,1
1464,trying,fire,6
1465,bicycle,training,1
1466,bidding,is,1
1467,makes,shower,1
1468,lands,jumping,1
1469,strikes,roof,1
1470,bikes,ride,4
1471,mix,beating,1
1472,telling,bread,1
1473,bowls,placed,1
1474,stroking,paw,1
1475,bottle,kitten,2
1476,'s,jumping,3
1477,flying,takes,1
1478,talking,gesturing,1
1479,is,caressing,1
1480,present,is,1
1481,come,wondering,1
1482,keeping,plate,1
1483,travelling,walking,1
1484,is,fighitng,1
1485,loris,head,2
1486,cooks,serve,1
1487,making,steps,2
1488,watched,walk,1
1489,fat,performing,1
1490,dicing,preparing,2
1491,was,swimm,1
1492,plate,spaghetti,9
1493,batting,take,1
1494,ice,eggs,7
1495,snake,make,1
1496,hair,girl,155
1497,blocked,backing,1
1498,»,spices,1
1499,'s,Contact,1
1500,standing,focused,1
1501,typing,was,1
1502,turns,towards,5
1503,using,palms,1
1504,fitted,sea,1
1505,sandwich,makes,1
1506,skateboards,leaps,1
1507,removing,sunglasses,2
1508,coming,boy,4
1509,holding,cloth,1
1510,train,stops,4
1511,hammer,knife,1
1512,sitting,sooooo,1
1513,holding,bow,1
1514,fish,teaching,1
1515,work,erased,1
1516,make,chopping,1
1517,body,folding,1
1518,giggling,falls,1
1519,right,played,2
1520,circles,doing,3
1521,boys,splash,2
1522,photographs,building,2
1523,skate,makes,1
1524,waters,is,1
1525,dog,escaping,1
1526,tap,carying,1
1527,uses,relieve,1
1528,¿,purchased,1
1529,piece,peels,2
1530,is,sharpen,4
1531,performing,lift,1
1532,boy,dincing,1
1533,bow,holding,1
1534,drops,putting,1
1535,bait,chasing,1
1536,cooking,leaves,1
1537,onstage,perform,2
1538,cup,eating,9
1539,sinks,free,1
1540,ice,storing,1
1541,seeing,sleeping,1
1542,head,washes,1
1543,moving,lined,1
1544,prepare,arangam,1
1545,walks,beside,2
1546,controlled,releases,1
1547,shooting,tied,1
1548,bathing,swimming,1
1549,elevated,'s,2
1550,go,trying,9
1551,kisses,turtle,1
1552,changing,begins,1
1553,piece,handle,1
1554,giraffe,standing,1
1555,hold,dolls,1
1556,portioned,minced,1
1557,scurrying,is,1
1558,breaking,karate,5
1559,nodding,sleep,1
1560,chops,placing,1
1561,firing,firing,4
1562,lift,roll,1
1563,girl,plaiting,1
1564,knife,crushing,10
1565,seen,rented,1
1566,firing,held,1
1567,built,slips,1
1568,burned,is,1
1569,diving,doing,4
1570,look,eyes,3
1571,standing,fallen,1
1572,scarred,act,2
1573,woke,girl,9
1574,cover,trying,2
1575,going,fast,4
1576,sauce,Preparing,1
1577,guys,sign,1
1578,get,look,4
1579,shooed,helping,1
1580,make,chicken,17
1581,baby,bouncing,1
1582,climb,hill,4
1583,plalying,like,1
1584,bed,lying,36
1585,was,skateboarding,1
1586,ground,swoops,1
1587,catching,hit,2
1588,perched,'s,3
1589,corner,walking,1
1590,was,fry,1
1591,dog,watermelon,24
1592,rope,pulled,4
1593,»,moved,1
1594,licking,clean,2
1595,river,standing,2
1596,animal,searching,6
1597,hanging,kicking,5
1598,makes,rolls,1
1599,¿,done,3
1600,skins,chicken,1
1601,cuts,roll,1
1602,girl,pick,1
1603,high,building,2
1604,doing,sit,1
1605,hair,pulling,1
1606,box,opened,12
1607,riding,follows,1
1608,sliced,iced,2
1609,boy,raiding,1
1610,bouncing,dog,5
1611,girl,cracking,3
1612,box,picking,2
1613,superb,riding,1
1614,side,breaks,2
1615,screaming,fire,2
1616,eating,tips,1
1617,weird,comes,1
1618,cleaned,face,3
1619,cooked,filling,1
1620,bits,chopped,3
1621,skills,»,1
1622,»,need,4
1623,sing,Love,1
1624,thumps,body,1
1625,Blasting,is,1
1626,laughs,talks,1
1627,preparing,cool,1
1628,roast,getting,1
1629,setting,chops,1
1630,carrot,grinded,1
1631,eggs,stirring,5
1632,danced,top,5
1633,bacon,using,1
1634,be,peels,1
1635,body,drops,1
1636,somersault,doing,2
1637,background,flying,3
1638,SLICING,PREPARING,1
1639,running,come,1
1640,block,fruit,1
1641,dog,popped,2
1642,looks,cut,1
1643,using,light,2
1644,uses,chicken,1
1645,pan,chili,2
1646,figure,get,1
1647,wit,paws,1
1648,shot,drives,1
1649,is,taken,11
1650,doing,lips,1
1651,hit,celebrate,1
1652,keep,clean,1
1653,boys,vandalizing,1
1654,falls,comes,1
1655,boys,performing,2
1656,dives,cathes,1
1657,jump,kitten,6
1658,is,admit,1
1659,cook,teaching,4
1660,hangs,lori,1
1661,barking,runs,1
1662,standing,starting,1
1663,panda,wiggles,1
1664,is,fenced,2
1665,kickboxing,are,3
1666,fast,says,1
1667,trying,see,3
1668,got,driving,1
1669,train,sits,1
1670,'s,speaks,1
1671,plays,guitar,244
1672,boy,s,3
1673,panda,crawling,6
1674,marinades,chops,1
1675,watermelon,tries,1
1676,making,fire,5
1677,'s,round,1
1678,boy,going,16
1679,building,roof,6
1680,towards,dribbling,2
1681,roof,tries,1
1682,pasta,served,1
1683,are,shows,2
1684,being,banana,4
1685,dancing,boxing,1
1686,laying,baby,7
1687,lighting,bundle,2
1688,walking,born,2
1689,mouth,crying,1
1690,makes,like,2
1691,frying,chop,6
1692,bite,raw,1
1693,piece,baby,6
1694,makes,nails,1
1695,eyed,was,1
1696,checking,is,17
1697,stick,hammers,1
1698,cook,frying,7
1699,make,Can,1
1700,bat,ball,6
1701,teeth,do,1
1702,fries,make,9
1703,knocked,stumbles,1
1704,are,jumping,55
1705,Love,heroine,1
1706,is,march,1
1707,are,fighting/playing,1
1708,drink,threw,2
1709,going,end,1
1710,walking,grunting,1
1711,ground,master,1
1712,placed,slice,1
1713,cozy,gets,1
1714,scrambling,whisk,1
1715,muddy,walking,4
1716,talking,viewing,2
1717,Using,whacks,1
1718,driving,weird,1
1719,teach,noodles,1
1720,had,moves,1
1721,animal,hopped,1
1722,descend,balls,1
1723,talking,sink,1
1724,scoots,girl,1
1725,shows,making,2
1726,poke,try,1
1727,recorded,make,1
1728,dribling,is,1
1729,boat,shore,1
1730,is,afraid,10
1731,standing,singing,16
1732,places,dough,1
1733,climbing,fat,2
1734,demo,plate,1
1735,living,danced,8
1736,cucumber,cutting,40
1737,is,stamping,1
1738,stick,wrapped,2
1739,tiger,emerges,1
1740,step,paws,1
1741,funny,boy,3
1742,snake,ground,3
1743,seen,was,1
1744,'s,pounce,1
1745,moves,kicking,1
1746,running,caught,2
1747,funny,laughing,2
1748,pants,places,1
1749,guitar,plaing,1
1750,speed,knife,1
1751,fighting,help,1
1752,cook,mouse,1
1753,bat,flying,1
1754,wisked,are,1
1755,standing,potato,4
1756,top,running,1
1757,put,got,3
1758,tapping,is,43
1759,listen,dog,1
1760,bacon,cooked,1
1761,having,making,2
1762,is,fails,3
1763,stired,is,7
1764,sticking,shrimp,1
1765,grooming,girl,1
1766,carrying,suitcases,3
1767,ball,take,1
1768,dog,attack,7
1769,performing,free,1
1770,is,gutting,13
1771,knotted,suspended,1
1772,using,spring,2
1773,be,given,1
1774,leaves,throught,1
1775,dashes,enjoys,1
1776,amazing,ball,1
1777,showing,potato,12
1778,motorized,rides,1
1779,explains,sealed,1
1780,give,'s,1
1781,watering,picked,3
1782,building,ground,3
1783,set,dancing,5
1784,boy,boat,2
1785,nuzzling,ground,1
1786,girl,driving,15
1787,cooke,good,2
1788,dressed,pulling,1
1789,dipped,chili,4
1790,steps,runs,1
1791,plank,flaming,1
1792,done,performed,1
1793,quail,adding,1
1794,talk,speaking,1
1795,watching,side,2
1796,was,go,2
1797,swiming,park,1
1798,giraffe,giraffe,18
1799,breaks,bowl,13
1800,neuter/spadeï,remember,1
1801,giving,balancing,1
1802,beated,is,1
1803,baby,feeding,37
1804,passed,driving,1
1805,ball,end,2
1806,standing,tumbles,1
1807,kneaded,rolls,1
1808,does,being,1
1809,moving,balls,2
1810,walks,animal,6
1811,falls,slips,2
1812,wat,guys,1
1813,boiling,pasta,11
1814,attempts,change,1
1815,making,dried,1
1816,kitten,attempts,1
1817,doing,handed,3
1818,swirling,running,2
1819,headphones,free,1
1820,good,card,1
1821,using,separate,1
1822,colourize,like,1
1823,wallaby,feeding,6
1824,watermelon,dog,24
1825,came,lounging,2
1826,heads,bobbing,2
1827,flying,bringing,1
1828,cooked,brown,1
1829,riding,dressed,1
1830,teeth,mouth,3
1831,flipping,skills,1
1832,falling,dancing,2
1833,seated,moving,1
1834,tying,is,44
1835,target,shown,1
1836,accident,got,1
1837,playing,shape,1
1838,cook,scrambled,2
1839,shot,doing,3
1840,demonstrating,like,2
1841,rice,leaf,3
1842,steps,takes,1
1843,rice,harvesting,4
1844,¿,starring,1
1845,bed,lifted,1
1846,opening,chicken,3
1847,is,heating,8
1848,signals,giving,1
1849,gets,fell,2
1850,steps,wagging,1
1851,pushing,be,1
1852,eats,tears,1
1853,attack,snake,1
1854,animal,listens,1
1855,pick,get,1
1856,appears,get,1
1857,step,sitting,6
1858,played,petted,1
1859,inch,slicing,1
1860,is,carpeted,4
1861,dirt,running,1
1862,bread,bowl,7
1863,stick,'s,7
1864,start,slice,1
1865,mix,bottle,1
1866,ball,celebrate,2
1867,reached,Jordan,1
1868,animal,holds,3
1869,cooking,prepared,4
1870,applying,plate,1
1871,ball,dibbling,1
1872,meat,browned,1
1873,sprayed,being,2
1874,sitting,dinning,3
1875,bouncing,sized,1
1876,pan,broth,11
1877,fried,coated,1
1878,sleep,going,12
1879,seated,play,3
1880,illustrate,fall,1
1881,tell,starting,1
1882,paddled,river,2
1883,seems,enjoying,1
1884,dancing,give,1
1885,minced,bread,1
1886,teaches,bat,2
1887,sitting,driven,1
1888,bears,see,1
1889,bends,standing,1
1890,crying,gives,1
1891,skinning,'s,1
1892,till,cooks,1
1893,mushrooms,soaked,1
1894,video,wrestling,1
1895,open,cuts,13
1896,placed,cup,1
1897,piersing,is,1
1898,beach,lounging,6
1899,wresting,are,1
1900,call,making,30
1901,seasoned,eggs,2
1902,gets,dance,1
1903,bags,carrying,9
1904,beating,knife,1
1905,seeds,taking,3
1906,perform,'s,1
1907,cup,took,1
1908,jumped,frog,4
1909,dicing,herbs,2
1910,lake,ankle,1
1911,admiring,riding,1
1912,sitting,sleepy,2
1913,boy,kissed,1
1914,rice,wrapping,15
1915,headphones,ride,1
1916,cleaning,'s,10
1917,looking,putting,1
1918,crippled,beating,1
1919,card,using,2
1920,put,feed,3
1921,walk,talking,4
1922,has,box,1
1923,kissed,boy,1
1924,pepperoni,picking,1
1925,driving,video,1
1926,think,top,1
1927,coats,wrap,2
1928,boy,walk,1
1929,hitting,snake,1
1930,covered,plate,1
1931,jumping,flying,2
1932,communicate,trying,1
1933,dipping,bit,1
1934,remvoing,is,1
1935,raises,cut,1
1936,building,talking,1
1937,drink,chat,1
1938,shouting,kitten,1
1939,theï,dance,1
1940,explains,violin,1
1941,sleeping,Please,1
1942,spicing,eggs,2
1943,containing,melted,1
1944,having,think,2
1945,showing,cooked,2
1946,boy,skateboarding,9
1947,kneels,prays,1
1948,is,eats,3
1949,till,catches,1
1950,steps,sitting,10
1951,sink,tried,1
1952,giggling,making,1
1953,swinging,are,4
1954,horse,ring,13
1955,showing,bread,3
1956,girl,rolling,2
1957,gets,covers,1
1958,head,throwing,5
1959,trying,riding,1
1960,wipes,jumps,1
1961,climbing,cute,1
1962,grinding,upside,1
1963,seasoning,chicken,16
1964,fanning,marching,1
1965,kick,training,1
1966,fries,using,2
1967,holding,jumping,2
1968,scene,was,1
1969,chicken,pecks,2
1970,rode,galloped,1
1971,applied,shaving,2
1972,washing,moose,2
1973,play,wheels,1
1974,is,signing,6
1975,Praying,boy,1
1976,defend,holds,1
1977,cast,revolutionized,1
1978,chicken,grill,3
1979,sailing,mean,1
1980,break,pats,1
1981,is,squeezing,39
1982,has,being,1
1983,ignores,walks,1
1984,is,sobbing,1
1985,sprinkling,fish,3
1986,sea,video,1
1987,rounds,fires,2
1988,waved,girl,3
1989,hospital,decided,1
1990,does,sounds,1
1991,beat,begins,1
1992,is,hammer,28
1993,has,serving,1
1994,mans,throws,1
1995,ball,trying,32
1996,elongated,pedaling,1
1997,being,teased,2
1998,windsurfing,racing,1
1999,approaching,running,1
2000,cooking,preparing,12
2001,cricket,given,1
2002,rope,climbing,42
2003,plays,standing,6
2004,enclosed,sitting,1
2005,knife,strips,11
2006,video,walking,1
2007,explodes,is,1
2008,peels,sink,2
2009,taking,child,4
2010,crossing,suspended,1
2011,touching,is,36
2012,urinates,dog,10
2013,crosses,catches,1
2014,pan,emptied,1
2015,bicycle,does,2
2016,breaks,karate,1
2017,whoï,»,2
2018,dough,punched,1
2019,boys,bit,1
2020,defended,being,1
2021,wet,boy,1
2022,chair,dancing,28
2023,tiger,attacked,2
2024,playing,carring,1
2025,carrot,makes,1
2026,filling,making,1
2027,slides,'s,4
2028,downed,stepping,1
2029,hands,opening,1
2030,slides,hill,1
2031,chasing,backwards,1
2032,was,dirt,1
2033,bed,raised,1
2034,SLICING,WATCHING,2
2035,cricket,helping,1
2036,do,kicks,1
2037,cuts,meat,50
2038,meat,fish,8
2039,plate,dipping,1
2040,defecating,batting,1
2041,is,offering,3
2042,cubes,putting,1
2043,crashing,sign,1
2044,melting,adds,1
2045,does,lands,1
2046,trims,piece,3
2047,cup,heated,3
2048,running,cute,1
2049,head,ring,3
2050,fallen,shape,1
2051,good,horse,1
2052,beach,sunglasses,1
2053,sat,rolled,1
2054,held,dancing,2
2055,makes,grunting,1
2056,horse,friend,2
2057,animal,sleeping,1
2058,be,keep,1
2059,string,tied,1
2060,sharpen,knifes,1
2061,cool,cucumber,1
2062,pushing,laying,1
2063,put,broth,1
2064,turns,dancing,1
2065,baby,screamed,1
2066,boxed,make,4
2067,cut,added,4
2068,pan,stirs,9
2069,being,folded,4
2070,tune..,theï,2
2071,pulling,scampering,1
2072,driven,head,2
2073,are,Boiled,1
2074,carretes,is,1
2075,whoï,mind,1
2076,talking,close,3
2077,bleating,is,4
2078,playing,streets,1
2079,is,herself,19
2080,ball,strikes,2
2081,find,called,1
2082,buttered,slices,3
2083,Grated,sauce,1
2084,eggs,places,3
2085,right,tries,1
2086,cool,cooked,2
2087,making,»,1
2088,squats,takes,1
2089,crashing,head,1
2090,'s,training,1
2091,tasting,bread,2
2092,kitten,petting,3
2093,video,crawling,1
2094,hold,piece,1
2095,end,is,35
2096,sprays,comes,1
2097,folded,tears,3
2098,weeping,child,1
2099,fruit,taking,1
2100,sliding,ring,1
2101,couch,tips,1
2102,watched,fall,3
2103,shapes,coats,2
2104,act,dashes,1
2105,attaching,tiger,1
2106,opening,headset,4
2107,lying,paddling,1
2108,mouth,baby,9
2109,are,fistfighting,1
2110,crushed,pan,3
2111,skate,sacrifice,2
2112,dance,like,2
2113,boy,video,16
2114,wagging,talking,1
2115,been,spread,1
2116,piece,scissors,18
2117,cuts,watermelon,1
2118,stadium,doing,1
2119,girl,rowing,1
2120,throws,shoots,1
2121,box,runs,5
2122,shows,create,1
2123,appear,'s,1
2124,climbing,held,1
2125,jumps,corner,1
2126,chili,containing,3
2127,open,slits,1
2128,holding,appears,1
2129,bathing,bathing,2
2130,running,hiding,2
2131,video,Amazing,2
2132,Using,added,1
2133,animal,drinks,1
2134,is,steal,3
2135,side,hair,3
2136,turning,towards,1
2137,is,straight,9
2138,IS,SITTING,13
2139,coloring,is,3
2140,flies,comes,2
2141,kitten,backing,1
2142,panda,are,15
2143,wheel,show,1
2144,dont,hi,1
2145,Cooking,girl,2
2146,animal,give,1
2147,mud,hitting,2
2148,get,rolls,1
2149,side,nursing,1
2150,wrote,girl,2
2151,open,talking,1
2152,ball,demonstrating,3
2153,going,round,4
2154,THE,PLAYING,35
2155,makes,worshiping,1
2156,throws,dribbling,1
2157,bed,put,1
2158,child,bathed,1
2159,coming,are,11
2160,prepare,cook,2
2161,sketches,'s,1
2162,grows,eating,1
2163,help,are,4
2164,pushed,being,7
2165,is,gone,2
2166,moved,moved,2
2167,shoe,attacks,2
2168,mas,is,1
2169,demo,knife,1
2170,target,mounted,1
2171,is,fly,36
2172,piece,ball,2
2173,like,exercise,1
2174,head,fall,1
2175,organising,is,1
2176,rolling,egg,3
2177,raw,top,1
2178,dog,demonstrate,1
2179,are,trains,9
2180,wakeboarding,is,4
2181,cloth,boy,1
2182,playing,body,2
2183,plucks,throws,3
2184,is,amusing,2
2185,coats,using,1
2186,slices,sword,24
2187,walking,stops,1
2188,cute,seeing,1
2189,have,playing,1
2190,unfolds,continue,1
2191,itching,face,1
2192,adds,rice,5
2193,boat,filled,1
2194,scares,sneezes,2
2195,lightening,be,1
2196,fixing,be,1
2197,using,sliding,1
2198,drinks,having,1
2199,cricket,teaches,3
2200,delivering,cricket,2
2201,stove,broth,1
2202,walks,cloth,2
2203,side,make,1
2204,bread,coating,3
2205,panda,walks,2
2206,smell,gets,1
2207,pole,dances,2
2208,whacking,cloth,1
2209,standing,boat,4
2210,girl,rubbed,1
2211,Flip,Ca,1
2212,reaches,being,1
2213,checked,wearing,1
2214,demonstrates,bed,1
2215,using,bread,9
2216,beside,jumps,1
2217,shaved,end,1
2218,rugby,boys,3
2219,peeled,strips,2
2220,biting,ear,9
2221,sandwich,girl,7
2222,rice,demonstrates,1
2223,Learn,prepare,1
2224,blocks,gaining,1
2225,shows,hiking,1
2226,fish,dog,49
2227,pet,high,1
2228,ground,aiming,1
2229,pours,being,1
2230,hide,using,1
2231,sieved,flour,1
2232,shuffling,pour,1
2233,side,exercise,2
2234,fixes,girl,1
2235,opposite,defecating,1
2236,flies,be,3
2237,spike,ice,1
2238,scene,training,1
2239,boat,traversing,1
2240,boy,explaining,2
2241,runs,beach,8
2242,ice,sketing,2
2243,dog,colored,3
2244,stirring,start,1
2245,make,spices,1
2246,kangaroo,enjoys,1
2247,poured,filled,2
2248,grabbing,kitten,1
2249,hands,cooking,3
2250,round,uses,1
2251,chiseling,carved,1
2252,dressed,holding,1
2253,moving,fish,2
2254,ball,shuffles,1
2255,video,onstage,1
2256,like,»,21
2257,puts,mixed,1
2258,PARTNERS,IS,1
2259,tube,omelet,1
2260,running,kalyan,2
2261,wakeboarding,lake,1
2262,seated,facing,2
2263,licks,animal,2
2264,scores,kicking,1
2265,holding,pack,2
2266,piece,browning,1
2267,giraffe,bends,4
2268,jumping,ball,5
2269,sleeping,bicycle,1
2270,deep,horse,1
2271,ball,stops,2
2272,summon,dog,1
2273,touches,runs,2
2274,layer,placing,1
2275,beach,falls,7
2276,assist,boy,1
2277,cheer,dances,1
2278,raw,»,2
2279,i,shooting,2
2280,jumps,horse,14
2281,pass,slam,1
2282,appears,pulled,1
2283,preparing,fly,1
2284,sit,cute,2
2285,use,knife,9
2286,is,animation,6
2287,tweezing,girl,2
2288,walking,stone,7
2289,eating,chews,2
2290,falling,attempting,1
2291,places,icing,1
2292,rotated,being,1
2293,squeeze,place,1
2294,loses,pole,2
